num_trained_data,epoch,total_num_choosen_data,loss,acc
4860,10,486.0,0.4730391800403595,0.8497942386831275
9720,20,486.0,0.3610389232635498,0.9814814814814815
14580,30,486.0,0.3195198178291321,0.9917695473251029
19440,40,486.0,0.31832244992256165,0.9958847736625515
24300,50,486.0,0.3228496015071869,0.9917695473251029
29110,60,930.0,0.4563484191894531,0.8918918918918919
33920,70,930.0,0.3319198191165924,0.9792099792099792
38730,80,930.0,0.35053789615631104,0.9896049896049897
43540,90,930.0,0.3179616928100586,0.9937629937629938
48350,100,930.0,0.33041080832481384,0.9916839916839917
53230,110,1332.0,0.4484214782714844,0.8831967213114754
58110,120,1332.0,0.3667309582233429,0.9795081967213115
62990,130,1332.0,0.34459686279296875,0.9918032786885246
67870,140,1332.0,0.3292120397090912,0.9938524590163934
72750,150,1332.0,0.31697848439216614,0.9938524590163934
77800,160,1726.0,0.5266575813293457,0.8178217821782178
82850,170,1726.0,0.5242384076118469,0.8475247524752475
87900,180,1726.0,0.5057351589202881,0.9366336633663367
92950,190,1726.0,0.3318290114402771,0.9445544554455445
98000,200,1726.0,0.35426023602485657,0.9465346534653465
103260,210,2078.0,0.5196540355682373,0.8231939163498099
108520,220,2078.0,0.384487122297287,0.9505703422053232
113780,230,2078.0,0.3637887239456177,0.9790874524714829
119040,240,2078.0,0.3394978940486908,0.9847908745247148
124300,250,2078.0,0.36760008335113525,0.9809885931558935
129460,260,2385.0,0.4172383248806,0.8546511627906976
134620,270,2385.0,0.37402471899986267,0.9670542635658915
139780,280,2385.0,0.4074401259422302,0.9864341085271318
144940,290,2385.0,0.32275107502937317,0.9941860465116279
150100,300,2385.0,0.3651605546474457,0.9922480620155039
155030,310,2664.0,0.5129484534263611,0.8519269776876268
159960,320,2664.0,0.33686843514442444,0.9858012170385395
164890,330,2664.0,0.33004704117774963,0.9898580121703854
169820,340,2664.0,0.32320138812065125,0.9939148073022313
174750,350,2664.0,0.3229086101055145,0.9979716024340771
179290,360,2901.0,0.5538157820701599,0.8876651982378855
183830,370,2901.0,0.3285540044307709,0.9911894273127754
188370,380,2901.0,0.33577102422714233,0.9933920704845814
192910,390,2901.0,0.35507795214653015,0.9933920704845814
197450,400,2901.0,0.3177497088909149,0.9933920704845814
203020,410,3146.0,0.4384242296218872,0.8725314183123878
208590,420,3146.0,0.3344743847846985,0.9820466786355476
214160,430,3146.0,0.3432297706604004,0.9910233393177738
219730,440,3146.0,0.3694007992744446,0.9910233393177738
225300,450,3146.0,0.32134008407592773,0.9910233393177738
230330,460,3372.0,0.38884302973747253,0.6878727634194831
235360,470,3372.0,0.6409440040588379,0.7634194831013916
240390,480,3372.0,0.3364696502685547,0.878727634194831
245420,490,3372.0,0.33582282066345215,0.8966202783300199
250450,500,3372.0,0.6988973617553711,0.9025844930417495
