num_trained_data,epoch,total_num_choosen_data,loss,acc
5290,10,529.0,0.4931110143661499,0.7731568998109641
10580,20,529.0,0.34085437655448914,0.9319470699432892
15870,30,529.0,0.4346879720687866,0.9584120982986768
21160,40,529.0,0.3695012927055359,0.9697542533081286
26450,50,529.0,0.3980304002761841,0.9678638941398866
32000,60,1035.0,0.46796295046806335,0.8846846846846846
37550,70,1035.0,0.35912153124809265,0.9513513513513514
43100,80,1035.0,0.31722578406333923,0.9657657657657658
48650,90,1035.0,0.3368077278137207,0.9711711711711711
54200,100,1035.0,0.3348889648914337,0.9747747747747748
59510,110,1455.0,0.5073016285896301,0.8210922787193974
64820,120,1455.0,0.4549882411956787,0.9171374764595104
70130,130,1455.0,0.3680368661880493,0.943502824858757
75440,140,1455.0,0.3825829029083252,0.9585687382297552
80750,150,1455.0,0.3634410500526428,0.9642184557438794
86210,160,1854.0,0.42873552441596985,0.8809523809523809
91670,170,1854.0,0.39597225189208984,0.945054945054945
97130,180,1854.0,0.3426312506198883,0.9542124542124543
102590,190,1854.0,0.3451356887817383,0.9633699633699634
108050,200,1854.0,0.31996259093284607,0.967032967032967
113330,210,2192.0,0.4785172939300537,0.8484848484848485
118610,220,2192.0,0.3477320075035095,0.9450757575757576
123890,230,2192.0,0.3689269721508026,0.9450757575757576
129170,240,2192.0,0.35790160298347473,0.9583333333333334
134450,250,2192.0,0.3526996076107025,0.9564393939393939
139500,260,2495.0,0.38611525297164917,0.8158415841584158
144550,270,2495.0,0.6628602743148804,0.8673267326732673
149600,280,2495.0,0.45966535806655884,0.902970297029703
154650,290,2495.0,0.39750295877456665,0.9207920792079208
159700,300,2495.0,0.32606226205825806,0.9188118811881189
165000,310,2763.0,0.39331355690956116,0.8547169811320755
170300,320,2763.0,0.46086370944976807,0.9245283018867925
175600,330,2763.0,0.38774630427360535,0.9471698113207547
180900,340,2763.0,0.35296618938446045,0.9509433962264151
186200,350,2763.0,0.3717966377735138,0.9415094339622642
191370,360,3002.0,0.31569144129753113,0.8723404255319149
196540,370,3002.0,0.3741466701030731,0.9129593810444874
201710,380,3002.0,0.5145639181137085,0.9168278529980658
206880,390,3002.0,0.3598937392234802,0.9284332688588007
212050,400,3002.0,0.3505569398403168,0.9226305609284333
217530,410,3225.0,0.473440557718277,0.8540145985401459
223010,420,3225.0,0.4546225965023041,0.9288321167883211
228490,430,3225.0,0.3157353699207306,0.9543795620437956
233970,440,3225.0,0.35701999068260193,0.9507299270072993
239450,450,3225.0,0.3388638496398926,0.9543795620437956
244700,460,3429.0,0.4560610055923462,0.8609523809523809
