num_trained_data,epoch,total_num_choosen_data,loss,acc
4910,10,491.0,0.47188031673431396,0.8655804480651731
9820,20,491.0,0.3281562030315399,0.9918533604887984
14730,30,491.0,0.32160136103630066,0.9979633401221996
19640,40,491.0,0.3209051489830017,1.0
24550,50,491.0,0.31913265585899353,1.0
29540,60,947.0,0.5113673210144043,0.8557114228456913
34530,70,947.0,0.3544217050075531,0.9398797595190381
39520,80,947.0,0.3590836822986603,0.9759519038076152
44510,90,947.0,0.3498879373073578,0.9799599198396793
49500,100,947.0,0.3690793216228485,0.9839679358717435
54590,110,1372.0,0.8116132616996765,0.7347740667976425
59680,120,1372.0,0.4282352328300476,0.8781925343811395
64770,130,1372.0,0.5413089990615845,0.9155206286836935
69860,140,1372.0,0.40692824125289917,0.9410609037328095
74950,150,1372.0,0.614656925201416,0.9390962671905697
79530,160,1709.0,0.47416040301322937,0.87117903930131
84110,170,1709.0,0.4102361798286438,0.9585152838427947
88690,180,1709.0,0.3388601839542389,0.9694323144104804
93270,190,1709.0,0.3333894908428192,0.9716157205240175
97850,200,1709.0,0.3195362985134125,0.9694323144104804
102790,210,2047.0,0.3739653527736664,0.917004048582996
107730,220,2047.0,0.35267552733421326,0.9655870445344129
112670,230,2047.0,0.32641521096229553,0.9757085020242915
117610,240,2047.0,0.3887607753276825,0.9736842105263158
122550,250,2047.0,0.3806089460849762,0.9736842105263158
127670,260,2353.0,0.5830814242362976,0.81640625
132790,270,2353.0,0.31851881742477417,0.90234375
137910,280,2353.0,0.4074203073978424,0.931640625
143030,290,2353.0,0.4368078410625458,0.93359375
148150,300,2353.0,0.44845476746559143,0.94140625
152780,310,2601.0,0.47868311405181885,0.8704103671706264
157410,320,2601.0,0.3357204794883728,0.9654427645788337
162040,330,2601.0,0.3662017583847046,0.9740820734341252
166670,340,2601.0,0.4033012092113495,0.9762419006479481
171300,350,2601.0,0.3810843527317047,0.9719222462203023
176260,360,2835.0,0.37997162342071533,0.9274193548387096
181220,370,2835.0,0.3677707612514496,0.9475806451612904
186180,380,2835.0,0.34576722979545593,0.9596774193548387
191140,390,2835.0,0.34614798426628113,0.969758064516129
196100,400,2835.0,0.3460718095302582,0.967741935483871
201020,410,3071.0,0.4103603661060333,0.8861788617886179
205940,420,3071.0,0.3695833384990692,0.926829268292683
210860,430,3071.0,0.41635558009147644,0.9308943089430894
215780,440,3071.0,0.39159518480300903,0.9390243902439024
220700,450,3071.0,0.37987270951271057,0.9410569105691057
225380,460,3266.0,0.4191115200519562,0.8846153846153846
230060,470,3266.0,0.36039865016937256,0.9358974358974359
234740,480,3266.0,0.36023837327957153,0.9423076923076923
239420,490,3266.0,0.376361608505249,0.9423076923076923
244100,500,3266.0,0.4026063084602356,0.9465811965811965
249100,510,3476.0,0.4009403586387634,0.888
254100,520,3476.0,0.396074116230011,0.92
259100,530,3476.0,0.34927117824554443,0.946
264100,540,3476.0,0.3364999294281006,0.954
269100,550,3476.0,0.36632049083709717,0.948
273950,560,3657.0,0.3845727741718292,0.9175257731958762
278800,570,3657.0,0.4079743027687073,0.9443298969072165
283650,580,3657.0,0.3491024076938629,0.9587628865979382
288500,590,3657.0,0.325522243976593,0.9567010309278351
293350,600,3657.0,0.36140701174736023,0.9608247422680413
298510,610,3814.0,0.3960503935813904,0.8914728682170543
303670,620,3814.0,0.3751530945301056,0.9341085271317829
308830,630,3814.0,0.4790244996547699,0.9476744186046512
313990,640,3814.0,0.3713165521621704,0.9534883720930233
319150,650,3814.0,0.4171205461025238,0.9515503875968992
324080,660,3953.0,0.3782700300216675,0.9188640973630832
329010,670,3953.0,0.3926699757575989,0.9452332657200812
333940,680,3953.0,0.34643813967704773,0.9533468559837728
338870,690,3953.0,0.36772415041923523,0.9533468559837728
343800,700,3953.0,0.36760595440864563,0.947261663286004
348790,710,4081.0,0.4022587537765503,0.9198396793587175
353780,720,4081.0,0.3997292220592499,0.9498997995991983
358770,730,4081.0,0.33546513319015503,0.9659318637274549
363760,740,4081.0,0.34393614530563354,0.9659318637274549
368750,750,4081.0,0.34622520208358765,0.9679358717434869
373860,760,4203.0,0.3489340543746948,0.8845401174168297
378970,770,4203.0,0.42016494274139404,0.9217221135029354
384080,780,4203.0,0.3251073658466339,0.9315068493150684
389190,790,4203.0,0.348293274641037,0.9373776908023483
394300,800,4203.0,0.36938583850860596,0.9393346379647749
398970,810,4292.0,0.38308390974998474,0.9122055674518201
403640,820,4292.0,0.3752511143684387,0.9400428265524625
408310,830,4292.0,0.36021026968955994,0.9486081370449678
412980,840,4292.0,0.37704116106033325,0.9464668094218416
417650,850,4292.0,0.40716034173965454,0.9507494646680942
422550,860,4410.0,0.37063831090927124,0.9102040816326531
427450,870,4410.0,0.3702929615974426,0.9510204081632653
432350,880,4410.0,0.3250024616718292,0.9510204081632653
437250,890,4410.0,0.36487507820129395,0.9530612244897959
442150,900,4410.0,0.3748135566711426,0.9510204081632653
446990,910,4487.0,0.4237615466117859,0.9111570247933884
451830,920,4487.0,0.3557559549808502,0.9359504132231405
456670,930,4487.0,0.33812353014945984,0.9524793388429752
461510,940,4487.0,0.32611003518104553,0.9524793388429752
466350,950,4487.0,0.3688254952430725,0.9462809917355371
471310,960,4562.0,0.3911904990673065,0.9254032258064516
476270,970,4562.0,0.33813151717185974,0.9475806451612904
481230,980,4562.0,0.37340566515922546,0.9536290322580645
486190,990,4562.0,0.32438862323760986,0.967741935483871
491150,1000,4562.0,0.37710893154144287,0.9596774193548387
495930,1010,4638.0,0.36401626467704773,0.9288702928870293
500710,1020,4638.0,0.3451087176799774,0.9581589958158996
505490,1030,4638.0,0.35208287835121155,0.9644351464435147
510270,1040,4638.0,0.3521139621734619,0.9623430962343096
515050,1050,4638.0,0.33934301137924194,0.9581589958158996
519910,1060,4703.0,0.37520843744277954,0.934156378600823
524770,1070,4703.0,0.3609474003314972,0.9465020576131687
529630,1080,4703.0,0.3412780463695526,0.9753086419753086
534490,1090,4703.0,0.38310131430625916,0.9650205761316872
539350,1100,4703.0,0.3371585011482239,0.9629629629629629
544090,1110,4760.0,0.37450525164604187,0.9345991561181435
548830,1120,4760.0,0.3597066104412079,0.9493670886075949
553570,1130,4760.0,0.3411328196525574,0.959915611814346
558310,1140,4760.0,0.34344568848609924,0.959915611814346
563050,1150,4760.0,0.34126824140548706,0.9641350210970464
568040,1160,4816.0,0.4190305471420288,0.9078156312625251
573030,1170,4816.0,0.3754400312900543,0.9478957915831663
578020,1180,4816.0,0.36443355679512024,0.9438877755511023
583010,1190,4816.0,0.32528460025787354,0.9519038076152304
588000,1200,4816.0,0.4171013832092285,0.9559118236472945
592800,1210,4855.0,0.4159155488014221,0.9104166666666667
597600,1220,4855.0,0.37739309668540955,0.9395833333333333
602400,1230,4855.0,0.33943575620651245,0.94375
607200,1240,4855.0,0.3279416859149933,0.9458333333333333
612000,1250,4855.0,0.36437347531318665,0.94375
617100,1260,4894.0,0.6308149695396423,0.903921568627451
622200,1270,4894.0,0.513401985168457,0.9313725490196079
627300,1280,4894.0,0.31472504138946533,0.9392156862745098
632400,1290,4894.0,0.3167414665222168,0.9372549019607843
637500,1300,4894.0,0.41218510270118713,0.9450980392156862
642370,1310,4939.0,0.4090740978717804,0.9260780287474333
647240,1320,4939.0,0.39743489027023315,0.9301848049281314
652110,1330,4939.0,0.34925729036331177,0.9404517453798767
656980,1340,4939.0,0.39423584938049316,0.946611909650924
661850,1350,4939.0,0.3710823953151703,0.946611909650924
666620,1360,4974.0,0.3922266364097595,0.9308176100628931
671390,1370,4974.0,0.36646968126296997,0.9517819706498952
676160,1380,4974.0,0.35256603360176086,0.9475890985324947
680930,1390,4974.0,0.32694175839424133,0.9517819706498952
685700,1400,4974.0,0.3659985065460205,0.9559748427672956
690640,1410,5006.0,0.3909999430179596,0.9149797570850202
695580,1420,5006.0,0.357462078332901,0.9473684210526315
700520,1430,5006.0,0.34589138627052307,0.9574898785425101
705460,1440,5006.0,0.37741291522979736,0.9493927125506073
710400,1450,5006.0,0.3671687841415405,0.9574898785425101
715480,1460,5033.0,0.3157028555870056,0.9015748031496063
720560,1470,5033.0,0.5592841506004333,0.9350393700787402
725640,1480,5033.0,0.3171342611312866,0.937007874015748
730720,1490,5033.0,0.5643277764320374,0.9507874015748031
735800,1500,5033.0,0.32925453782081604,0.9488188976377953
740560,1510,5066.0,0.3351547420024872,0.9474789915966386
745320,1520,5066.0,0.32691991329193115,0.9537815126050421
750080,1530,5066.0,0.339919775724411,0.9663865546218487
754840,1540,5066.0,0.34231507778167725,0.9663865546218487
759600,1550,5066.0,0.31582164764404297,0.9642857142857143
764500,1560,5099.0,0.394756942987442,0.9142857142857143
769400,1570,5099.0,0.3586009442806244,0.9387755102040817
774300,1580,5099.0,0.3469843864440918,0.9469387755102041
779200,1590,5099.0,0.3759716749191284,0.9510204081632653
784100,1600,5099.0,0.4130277931690216,0.9428571428571428
789040,1610,5114.0,0.37237977981567383,0.9331983805668016
793980,1620,5114.0,0.385433167219162,0.9453441295546559
798920,1630,5114.0,0.3470456898212433,0.9534412955465587
803860,1640,5114.0,0.36548319458961487,0.9493927125506073
808800,1650,5114.0,0.3468500077724457,0.9554655870445344
813550,1660,5133.0,0.3647244870662689,0.9326315789473684
818300,1670,5133.0,0.36674508452415466,0.9410526315789474
823050,1680,5133.0,0.38487479090690613,0.9515789473684211
827800,1690,5133.0,0.36914291977882385,0.9515789473684211
832550,1700,5133.0,0.3289291262626648,0.9578947368421052
837540,1710,5143.0,0.3720852732658386,0.9298597194388778
842530,1720,5143.0,0.38593292236328125,0.9438877755511023
847520,1730,5143.0,0.3559226989746094,0.9498997995991983
852510,1740,5143.0,0.34405967593193054,0.9559118236472945
857500,1750,5143.0,0.3677218556404114,0.9498997995991983
862250,1760,5156.0,0.39335519075393677,0.9305263157894736
867000,1770,5156.0,0.41669613122940063,0.96
871750,1780,5156.0,0.3534751534461975,0.9578947368421052
876500,1790,5156.0,0.354313462972641,0.96
881250,1800,5156.0,0.35526710748672485,0.9663157894736842
886320,1810,5172.0,0.5124720931053162,0.9191321499013807
891390,1820,5172.0,0.4657905697822571,0.960552268244576
896460,1830,5172.0,0.5178645849227905,0.9684418145956607
901530,1840,5172.0,0.7337816953659058,0.9664694280078896
906600,1850,5172.0,0.31373995542526245,0.9704142011834319
911400,1860,5185.0,0.37435173988342285,0.9541666666666667
916200,1870,5185.0,0.35198214650154114,0.9604166666666667
921000,1880,5185.0,0.3139410614967346,0.96875
925800,1890,5185.0,0.32385727763175964,0.9666666666666667
930600,1900,5185.0,0.3393789529800415,0.9729166666666667
935830,1910,5198.0,0.35745930671691895,0.9196940726577438
941060,1920,5198.0,0.37496259808540344,0.9483747609942639
946290,1930,5198.0,0.40037834644317627,0.9483747609942639
951520,1940,5198.0,0.3206210732460022,0.9521988527724665
956750,1950,5198.0,0.48819422721862793,0.9464627151051626
961710,1960,5208.0,0.41795113682746887,0.9435483870967742
966670,1970,5208.0,0.36583182215690613,0.9596774193548387
971630,1980,5208.0,0.3548644781112671,0.9576612903225806
976590,1990,5208.0,0.3758324086666107,0.9637096774193549
981550,2000,5208.0,0.3249831795692444,0.967741935483871
986490,2010,5221.0,0.3727051019668579,0.9534412955465587
991430,2020,5221.0,0.35156506299972534,0.9635627530364372
996370,2030,5221.0,0.35602399706840515,0.9655870445344129
1001310,2040,5221.0,0.33581313490867615,0.9736842105263158
1006250,2050,5221.0,0.3331994116306305,0.9696356275303644
1011100,2060,5231.0,0.4486822187900543,0.9216494845360824
1015950,2070,5231.0,0.3607640564441681,0.9422680412371134
1020800,2080,5231.0,0.38425204157829285,0.9381443298969072
1025650,2090,5231.0,0.3765113055706024,0.9422680412371134
1030500,2100,5231.0,0.34869956970214844,0.9402061855670103
1035420,2110,5238.0,0.3917132616043091,0.9308943089430894
1040340,2120,5238.0,0.3508502244949341,0.9491869918699187
1045260,2130,5238.0,0.37985095381736755,0.9532520325203252
1050180,2140,5238.0,0.38993778824806213,0.9532520325203252
1055100,2150,5238.0,0.3464098870754242,0.9491869918699187
1060250,2160,5251.0,0.4740639925003052,0.9262135922330097
1065400,2170,5251.0,0.3164203464984894,0.9611650485436893
1070550,2180,5251.0,0.38138875365257263,0.9669902912621359
1075700,2190,5251.0,0.5187046527862549,0.9650485436893204
1080850,2200,5251.0,0.3218695819377899,0.970873786407767
1085940,2210,5256.0,0.3154193162918091,0.9214145383104125
1091030,2220,5256.0,0.38358059525489807,0.9567779960707269
1096120,2230,5256.0,0.3199344575405121,0.9646365422396856
1101210,2240,5256.0,0.3134695887565613,0.9607072691552063
1106300,2250,5256.0,0.4116802215576172,0.9646365422396856
1111040,2260,5262.0,0.3835013806819916,0.930379746835443
1115780,2270,5262.0,0.3948555886745453,0.9578059071729957
1120520,2280,5262.0,0.3818250000476837,0.9514767932489452
1125260,2290,5262.0,0.3542511463165283,0.9641350210970464
1130000,2300,5262.0,0.3681660592556,0.9683544303797469
1135140,2310,5271.0,0.38683032989501953,0.9221789883268483
1140280,2320,5271.0,0.3918616771697998,0.9357976653696498
1145420,2330,5271.0,0.4829474985599518,0.943579766536965
1150560,2340,5271.0,0.3138140141963959,0.9513618677042801
1155700,2350,5271.0,0.40074536204338074,0.9513618677042801
1160630,2360,5279.0,0.3798181414604187,0.9452332657200812
1165560,2370,5279.0,0.3566059470176697,0.9574036511156186
1170490,2380,5279.0,0.3360419273376465,0.9594320486815415
1175420,2390,5279.0,0.3357258439064026,0.9695740365111561
1180350,2400,5279.0,0.3291994631290436,0.9594320486815415
1185370,2410,5286.0,0.8132631182670593,0.896414342629482
1190390,2420,5286.0,0.3137996792793274,0.898406374501992
1195410,2430,5286.0,0.31591835618019104,0.9203187250996016
1200430,2440,5286.0,0.9449408650398254,0.9322709163346613
1205450,2450,5286.0,0.8132644891738892,0.9342629482071713
1210180,2460,5291.0,0.3575219511985779,0.945031712473573
1214910,2470,5291.0,0.355055034160614,0.959830866807611
1219640,2480,5291.0,0.36949360370635986,0.9556025369978859
1224370,2490,5291.0,0.3256959915161133,0.959830866807611
1229100,2500,5291.0,0.3466481566429138,0.9640591966173362
1233860,2510,5295.0,0.34145647287368774,0.9327731092436975
1238620,2520,5295.0,0.34034332633018494,0.9600840336134454
1243380,2530,5295.0,0.33994489908218384,0.9684873949579832
1248140,2540,5295.0,0.3403686583042145,0.9705882352941176
1252900,2550,5295.0,0.35304516553878784,0.9621848739495799
1257780,2560,5299.0,0.3993088901042938,0.9262295081967213
1262660,2570,5299.0,0.3368586003780365,0.9651639344262295
1267540,2580,5299.0,0.33653509616851807,0.9651639344262295
1272420,2590,5299.0,0.35871294140815735,0.9651639344262295
1277300,2600,5299.0,0.3474752604961395,0.9672131147540983
1282450,2610,5305.0,0.3822294771671295,0.9223300970873787
1287600,2620,5305.0,0.35337936878204346,0.9475728155339805
1292750,2630,5305.0,0.3180290758609772,0.9553398058252427
1297900,2640,5305.0,0.44683727622032166,0.9592233009708738
1303050,2650,5305.0,0.3340339958667755,0.9650485436893204
1307810,2660,5307.0,0.38036179542541504,0.9390756302521008
1312570,2670,5307.0,0.3755943477153778,0.9516806722689075
1317330,2680,5307.0,0.36541345715522766,0.9600840336134454
1322090,2690,5307.0,0.3266410529613495,0.9600840336134454
1326850,2700,5307.0,0.3530089855194092,0.9537815126050421
1331460,2710,5308.0,0.3528207242488861,0.9175704989154013
1336070,2720,5308.0,0.3317955434322357,0.9544468546637744
1340680,2730,5308.0,0.34700366854667664,0.9479392624728851
1345290,2740,5308.0,0.3310283422470093,0.9414316702819957
1349900,2750,5308.0,0.3626892566680908,0.9457700650759219
1354900,2760,5310.0,0.3618442416191101,0.934
1359900,2770,5310.0,0.4061373770236969,0.948
1364900,2780,5310.0,0.3535950779914856,0.952
1369900,2790,5310.0,0.3807978332042694,0.954
1374900,2800,5310.0,0.3436702787876129,0.948
1379570,2810,5312.0,0.3530547618865967,0.9464668094218416
1384240,2820,5312.0,0.34802478551864624,0.9657387580299786
1388910,2830,5312.0,0.3287527859210968,0.9593147751605996
1393580,2840,5312.0,0.37386298179626465,0.9635974304068522
1398250,2850,5312.0,0.3544100821018219,0.9678800856531049
1403070,2860,5314.0,0.37254244089126587,0.941908713692946
1407890,2870,5314.0,0.3500419557094574,0.9605809128630706
1412710,2880,5314.0,0.34081846475601196,0.975103734439834
1417530,2890,5314.0,0.32599180936813354,0.9688796680497925
1422350,2900,5314.0,0.32616695761680603,0.9688796680497925
1427280,2910,5317.0,0.3604664206504822,0.949290060851927
1432210,2920,5317.0,0.3451117277145386,0.9655172413793104
1437140,2930,5317.0,0.35723116993904114,0.9655172413793104
1442070,2940,5317.0,0.32409700751304626,0.9695740365111561
1447000,2950,5317.0,0.3485620617866516,0.9695740365111561
1451830,2960,5319.0,0.3666571080684662,0.9565217391304348
1456660,2970,5319.0,0.3433668613433838,0.9648033126293996
1461490,2980,5319.0,0.3493916988372803,0.968944099378882
1466320,2990,5319.0,0.3253863453865051,0.968944099378882
1471150,3000,5319.0,0.3616116940975189,0.968944099378882
1475890,3010,5321.0,0.3405461311340332,0.9620253164556962
1480630,3020,5321.0,0.34115999937057495,0.9683544303797469
1485370,3030,5321.0,0.34128597378730774,0.9725738396624473
1490110,3040,5321.0,0.3813105523586273,0.9683544303797469
1494850,3050,5321.0,0.3544295132160187,0.9641350210970464
1499600,3060,5323.0,0.35336390137672424,0.9263157894736842
1504350,3070,5323.0,0.39499202370643616,0.9473684210526315
1509100,3080,5323.0,0.38021963834762573,0.9536842105263158
1513850,3090,5323.0,0.3535306751728058,0.9515789473684211
1518600,3100,5323.0,0.3395625352859497,0.9578947368421052
1523430,3110,5324.0,0.34036991000175476,0.9523809523809523
1528260,3120,5324.0,0.3521489202976227,0.9585921325051759
1533090,3130,5324.0,0.37388938665390015,0.968944099378882
1537920,3140,5324.0,0.31342974305152893,0.9710144927536232
1542750,3150,5324.0,0.32602667808532715,0.9710144927536232
1547720,3160,5324.0,0.3824653923511505,0.9396378269617707
1552690,3170,5324.0,0.36935895681381226,0.959758551307847
1557660,3180,5324.0,0.3446114957332611,0.9617706237424547
1562630,3190,5324.0,0.33494988083839417,0.9617706237424547
1567600,3200,5324.0,0.3240009844303131,0.9637826961770624
